  Compare Sequence names             Sd        Sn         S         N      ps      pn     ds      dn     ds/dn     ps/pn
  83  101 XM_022476 XM_022443  209.6667  741.3333  281.1667 1032.8333  0.7457  0.7178 3.8715  2.3603    1.6403    1.0389
  83  102 XM_022476 XM_022448  210.1667  746.8333  277.1667 1048.8333  0.7583  0.7121    nan  2.2381       nan    1.0649
  84   85 XM_022476 XM_022476   12.3333   38.6667  248.3333  933.6667  0.0497  0.0414 0.0514  0.0426    1.2062    1.1992
  84   86 XM_022476 XM_022476  147.6667  274.3333  215.6667  813.3333  0.6847  0.3373 1.8308  0.4480    4.0865    2.0300
  84   87 XM_022476 XM_022476  153.1667  281.8333  218.5000  819.5000  0.7010  0.3439 2.0461  0.4601    4.4468    2.0383
  84   88 XM_022476 XM_022476  148.0000  281.0000  215.8333  816.1667  0.6857  0.3443 1.8426  0.4608    3.9983    1.9917
  84   89 XM_022476 XM_022476  141.3333  256.6667  207.1667  785.8333  0.6822  0.3266 1.8029  0.4288    4.2040    2.0887
  84   90 XM_022476 XM_022476  147.3333  281.6667  215.8333  816.1667  0.6826  0.3451 1.8074  0.4623    3.9091    1.9780
  84   91 XM_022476 XM_022454  108.3333  242.6667  182.0000  694.0000  0.5952  0.3497 1.1836  0.4708    2.5140    1.7023
  84   92 XM_022476 XM_022447  123.5000  276.5000  200.6667  759.3333  0.6154  0.3641 1.2886  0.4984    2.5853    1.6902
  84   93 XM_022476 XM_022461  155.3333  472.6667  196.5000  727.5000  0.7905  0.6497    nan  1.5090       nan    1.2167
  84   94 XM_022476 XM_022459  178.6667  531.3333  221.3333  813.6667  0.8072  0.6530    nan  1.5341       nan    1.2362
  84   95 XM_022476 XM_022444  174.1667  556.8333  254.5000  900.5000  0.6843  0.6184 1.8268  1.3050    1.3998    1.1067
  84   96 XM_022476 XM_022444  154.5000  520.5000  233.3333  858.6667  0.6621  0.6062 1.6083  1.2386    1.2985    1.0923
  84   97 XM_022476 XM_022443  176.0000  580.0000  238.0000  929.0000  0.7395  0.6243 3.2012  1.3398    2.3893    1.1845
  84   98 XM_022476 XM_022446  143.0000  525.0000  203.5000  765.5000  0.7027  0.6858 2.0727  1.8439    1.1241    1.0246
  84   99 XM_022476 XM_022438  142.0000  545.0000  216.5000  767.5000  0.6559  0.7101 1.5567  2.2002    0.7075    0.9237
  84  100 XM_022476 XM_022476  147.1667  568.8333  217.1667  820.8333  0.6777  0.6930 1.7541  1.9327    0.9076    0.9779
  84  101 XM_022476 XM_022443  189.3333  664.6667  252.0000  933.0000  0.7513  0.7124    nan  2.2447       nan    1.0546
  84  102 XM_022476 XM_022448  186.6667  673.3333  248.5000  951.5000  0.7512  0.7077    nan  2.1557       nan    1.0615
  85   86 XM_022476 XM_022476  241.6667  701.3333  363.8333 1388.1667  0.6642  0.5052 1.6262  0.8398    1.9365    1.3147
  85   87 XM_022476 XM_022476  253.6667  733.3333  379.3333 1435.6667  0.6687  0.5108 1.6666  0.8571    1.9445    1.3092
  85   88 XM_022476 XM_022476  197.0000  488.0000  295.5000 1117.5000  0.6667  0.4367 1.6479  0.6547    2.5172    1.5266
  85   89 XM_022476 XM_022476  187.6667  458.3333  283.0000 1073.0000  0.6631  0.4272 1.6168  0.6322    2.5575    1.5525
  85   90 XM_022476 XM_022476  201.5000  505.5000  303.3333 1142.6667  0.6643  0.4424 1.6268  0.6684    2.4338    1.5016
  85   91 XM_022476 XM_022454  124.3333  283.6667  200.3333  759.6667  0.6206  0.3734 1.3181  0.5167    2.5510    1.6621
  85   92 XM_022476 XM_022447  130.1667  295.8333  204.5000  776.5000  0.6365  0.3810 1.4163  0.5319    2.6626    1.6707
  85   93 XM_022476 XM_022461  260.5000  868.5000  347.1667 1299.8333  0.7504  0.6682    nan  1.6615       nan    1.1230
  85   94 XM_022476 XM_022459  218.8333  687.1667  276.8333 1043.1667  0.7905  0.6587    nan  1.5797       nan    1.2000
  85   95 XM_022476 XM_022444  270.0000  911.0000  386.8333 1377.1667  0.6980  0.6615 2.0013  1.6028    1.2486    1.0551
  85   96 XM_022476 XM_022444  296.1667 1009.8333  416.3333 1539.6667  0.7114  0.6559 2.2245  1.5566    1.4291    1.0846
  85   97 XM_022476 XM_022443  259.3333  857.6667  341.3333 1317.6667  0.7598  0.6509    nan  1.5179       nan    1.1673
  85   98 XM_022476 XM_022446  178.0000  694.0000  259.8333  997.1667  0.6851  0.6960 1.8349  1.9729    0.9300    0.9843
  85   99 XM_022476 XM_022438  148.0000  590.0000  232.6667  835.3333  0.6361  0.7063 1.4136  2.1321    0.6630    0.9006
  85  100 XM_022476 XM_022476  209.5000  812.5000  301.3333 1144.6667  0.6952  0.7098 1.9629  2.1949    0.8943    0.9795
  85  101 XM_022476 XM_022443  319.5000 1192.5000  439.8333 1642.1667  0.7264  0.7262 2.5945  2.5870    1.0029    1.0003
  85  102 XM_022476 XM_022448  352.0000 1256.0000  466.8333 1759.1667  0.7540  0.7140    nan  2.2769       nan    1.0561
  86   87 XM_022476 XM_022476   10.6667   19.3333  630.3333 2438.6667  0.0169  0.0079 0.0171  0.0080    2.1476    2.1345
  86   88 XM_022476 XM_022476   22.0000   76.0000  297.8333 1115.1667  0.0739  0.0682 0.0778  0.0714    1.0884    1.0839
  86   89 XM_022476 XM_022476   15.5000   52.5000  289.6667 1090.3333  0.0535  0.0482 0.0555  0.0498    1.1155    1.1113
  86   90 XM_022476 XM_022476   24.1667   64.8333  297.1667 1112.8333  0.0813  0.0583 0.0861  0.0606    1.4194    1.3959
  86   91 XM_022476 XM_022454  127.0000  253.0000  187.1667  694.8333  0.6785  0.3641 1.7632  0.4984    3.5377    1.8635
  86   92 XM_022476 XM_022447  136.6667  301.3333  204.5000  761.5000  0.6683  0.3957 1.6627  0.5625    2.9561    1.6889
  86   93 XM_022476 XM_022461  261.8333  958.1667  370.8333 1402.1667  0.7061  0.6833 2.1281  1.8154    1.1722    1.0332
  86   94 XM_022476 XM_022459  192.0000  682.0000  279.5000 1031.5000  0.6869  0.6612 1.8570  1.6000    1.1606    1.0390
  86   95 XM_022476 XM_022444  234.1667  757.8333  321.5000 1166.5000  0.7284  0.6497 2.6590  1.5087    1.7625    1.1211
  86   96 XM_022476 XM_022444  327.1667 1186.8333  476.1667 1794.8333  0.6871  0.6612 1.8587  1.6007    1.1612    1.0391
  86   97 XM_022476 XM_022443  181.1667  613.8333  252.6667  983.3333  0.7170  0.6242 2.3431  1.3393    1.7495    1.1486
  86   98 XM_022476 XM_022446  176.1667  690.8333  265.6667 1000.3333  0.6631  0.6906 1.6166  1.9019    0.8500    0.9602
  86   99 XM_022476 XM_022438  178.0000  582.0000  238.6667  844.3333  0.7458  0.6893 3.8905  1.8856    2.0633    1.0820
  86  100 XM_022476 XM_022476  193.8333  747.1667  281.8333 1047.1667  0.6878  0.7135 1.8668  2.2673    0.8233    0.9639
  86  101 XM_022476 XM_022443  324.3333 1227.6667  445.5000 1693.5000  0.7280  0.7249 2.6475  2.5488    1.0387    1.0043
  86  102 XM_022476 XM_022448  354.3333 1301.6667  483.3333 1844.6667  0.7331  0.7056 2.8447  2.1208    1.3414    1.0389
  87   88 XM_022476 XM_022476   26.5000   83.5000  304.3333 1132.6667  0.0871  0.0737 0.0926  0.0776    1.1928    1.1812
  87   89 XM_022476 XM_022476   15.0000   54.0000  289.8333 1090.1667  0.0518  0.0495 0.0536  0.0512    1.0465    1.0448
  87   90 XM_022476 XM_022476   16.0000   48.0000  312.5000 1157.5000  0.0512  0.0415 0.0530  0.0427    1.2431    1.2347
  87   91 XM_022476 XM_022454  143.3333  283.6667  202.3333  742.6667  0.7084  0.3820 2.1690  0.5339    4.0626    1.8547
  87   92 XM_022476 XM_022447  137.3333  314.6667  210.3333  779.6667  0.6529  0.4036 1.5335  0.5793    2.6470    1.6178
  87   93 XM_022476 XM_022461  261.8333  958.1667  370.8333 1402.1667  0.7061  0.6833 2.1281  1.8154    1.1722    1.0332
  87   94 XM_022476 XM_022459  189.3333  690.6667  281.6667 1038.3333  0.6722  0.6652 1.6993  1.6346    1.0396    1.0106
  87   95 XM_022476 XM_022444  251.8333  788.1667  337.5000 1210.5000  0.7462  0.6511 3.9585  1.5195    2.6050    1.1460
  87   96 XM_022476 XM_022444  339.3333 1222.6667  490.1667 1840.8333  0.6923  0.6642 1.9234  1.6260    1.1829    1.0423
  87   97 XM_022476 XM_022443  190.5000  647.5000  266.6667 1029.3333  0.7144  0.6290 2.2853  1.3685    1.6699    1.1356
  87   98 XM_022476 XM_022446  176.5000  693.5000  266.0000 1000.0000  0.6635  0.6935 1.6202  1.9394    0.8354    0.9568
  87   99 XM_022476 XM_022438  178.6667  580.3333  238.8333  844.1667  0.7481  0.6875 4.4762  1.8632    2.4024    1.0882
  87  100 XM_022476 XM_022476  209.3333  779.6667  296.1667 1095.8333  0.7068  0.7115 2.1408  2.2267    0.9614    0.9934
  87  101 XM_022476 XM_022443  341.5000 1263.5000  461.5000 1740.5000  0.7400  0.7259 3.2365  2.5797    1.2546    1.0193
  87  102 XM_022476 XM_022448  365.5000 1344.5000  499.6667 1891.3333  0.7315  0.7109 2.7762  2.2150    1.2534    1.0290
  88   89 XM_022476 XM_022476    1.8333    8.1667  291.8333 1100.1667  0.0063  0.0074 0.0063  0.0075    0.8456    0.8463
  88   90 XM_022476 XM_022476   12.0000   36.0000  305.1667 1140.8333  0.0393  0.0316 0.0404  0.0322    1.2529    1.2461
  88   91 XM_022476 XM_022454  133.5000  261.5000  192.3333  713.6667  0.6941  0.3664 1.9475  0.5029    3.8726    1.8943
  88   92 XM_022476 XM_022447  137.3333  316.6667  209.3333  780.6667  0.6561  0.4056 1.5580  0.5838    2.6688    1.6173
  88   93 XM_022476 XM_022461  188.3333  668.6667  274.1667 1015.8333  0.6869  0.6582 1.8569  1.5757    1.1784    1.0436
  88   94 XM_022476 XM_022459  191.3333  687.6667  279.6667 1037.3333  0.6841  0.6629 1.8245  1.6149    1.1298    1.0320
  88   95 XM_022476 XM_022444  215.8333  705.1667  302.8333 1092.1667  0.7127  0.6457 2.2511  1.4793    1.5217    1.1039
  88   96 XM_022476 XM_022444  210.6667  708.3333  308.3333 1110.6667  0.6832  0.6378 1.8143  1.4245    1.2736    1.0713
  88   97 XM_022476 XM_022443  184.0000  627.0000  258.5000  995.5000  0.7118  0.6298 2.2329  1.3734    1.6258    1.1301
  88   98 XM_022476 XM_022446  176.5000  688.5000  264.1667  995.8333  0.6681  0.6914 1.6613  1.9118    0.8690    0.9664
  88   99 XM_022476 XM_022438  180.0000  578.0000  237.0000  840.0000  0.7595  0.6881    nan  1.8709       nan    1.1038
  88  100 XM_022476 XM_022476  200.8333  750.1667  285.6667 1064.3333  0.7030  0.7048 2.0780  2.1071    0.9862    0.9975
  88  101 XM_022476 XM_022443  216.0000  831.0000  302.0000 1135.0000  0.7152  0.7322 2.3035  2.8039    0.8215    0.9769
  88  102 XM_022476 XM_022448  208.0000  807.0000  303.3333 1145.6667  0.6857  0.7044 1.8426  2.1000    0.8774    0.9735
  89   90 XM_022476 XM_022476    1.0000    8.0000  292.1667 1099.8333  0.0034  0.0073 0.0034  0.0073    0.4693    0.4706
  89   91 XM_022476 XM_022454  122.8333  235.1667  180.0000  672.0000  0.6824  0.3500 1.8049  0.4714    3.8292    1.9500
  89   92 XM_022476 XM_022447  128.8333  287.1667  196.8333  739.1667  0.6545  0.3885 1.5459  0.5474    2.8244    1.6848
  89   93 XM_022476 XM_022461  188.3333  667.6667  273.6667 1013.3333  0.6882  0.6589 1.8719  1.5809    1.1841    1.0445
  89   94 XM_022476 XM_022459  184.6667  671.3333  271.5000 1006.5000  0.6802  0.6670 1.7805  1.6509    1.0785    1.0198
  89   95 XM_022476 XM_022444  206.6667  671.3333  290.3333 1050.6667  0.7118  0.6390 2.2334  1.4326    1.5590    1.1140
  89   96 XM_022476 XM_022444  202.5000  674.5000  296.0000 1066.0000  0.6841  0.6327 1.8242  1.3918    1.3107    1.0812
  89   97 XM_022476 XM_022443  175.3333  598.6667  247.1667  958.8333  0.7094  0.6244 2.1867  1.3400    1.6318    1.1361
  89   98 XM_022476 XM_022446  173.5000  684.5000  261.0000  984.0000  0.6648  0.6956 1.6309  1.9682    0.8286    0.9556
  89   99 XM_022476 XM_022438  179.0000  572.0000  235.3333  832.6667  0.7606  0.6869    nan  1.8571       nan    1.1072
  89  100 XM_022476 XM_022476  189.1667  721.8333  273.1667 1022.8333  0.6925  0.7057 1.9262  2.1221    0.9076    0.9813
  89  101 XM_022476 XM_022443  207.3333  800.6667  289.0000 1091.0000  0.7174  0.7339 2.3522  2.8802    0.8167    0.9776
  89  102 XM_022476 XM_022448  197.0000  773.0000  289.3333 1102.6667  0.6809  0.7010 1.7881  2.0466    0.8737    0.9713
  90   91 XM_022476 XM_022454  141.1667  281.8333  200.6667  741.3333  0.7035  0.3802 2.0853  0.5303    3.9325    1.8505
  90   92 XM_022476 XM_022447  136.3333  314.6667  209.1667  780.8333  0.6518  0.4030 1.5247  0.5780    2.6378    1.6174
  90   93 XM_022476 XM_022461  188.3333  667.6667  273.6667 1013.3333  0.6882  0.6589 1.8719  1.5809    1.1841    1.0445
  90   94 XM_022476 XM_022459  188.8333  690.1667  279.6667 1037.3333  0.6752  0.6653 1.7290  1.6360    1.0569    1.0149
  90   95 XM_022476 XM_022444  227.0000  718.0000  311.6667 1116.3333  0.7283  0.6432 2.6585  1.4617    1.8188    1.1324
  90   96 XM_022476 XM_022444  217.1667  723.8333  315.1667 1133.8333  0.6891  0.6384 1.8826  1.4288    1.3176    1.0794
  90   97 XM_022476 XM_022443  187.6667  641.3333  266.1667 1023.8333  0.7051  0.6264 2.1113  1.3523    1.5612    1.1256
  90   98 XM_022476 XM_022446  174.5000  693.5000  264.3333  995.6667  0.6602  0.6965 1.5915  1.9805    0.8035    0.9478
  90   99 XM_022476 XM_022438  180.8333  576.1667  237.1667  839.8333  0.7625  0.6860    nan  1.8465       nan    1.1114
  90  100 XM_022476 XM_022476  206.5000  770.5000  293.6667 1092.3333  0.7032  0.7054 2.0803  2.1163    0.9830    0.9969
  90  101 XM_022476 XM_022443  226.0000  851.0000  310.6667 1159.3333  0.7275  0.7340 2.6288  2.8876    0.9104    0.9910
  90  102 XM_022476 XM_022448  214.3333  833.6667  310.8333 1171.1667  0.6895  0.7118 1.8886  2.2334    0.8456    0.9687
  91   92 XM_022454 XM_022447   41.1667   97.8333  190.8333  730.1667  0.2157  0.1340 0.2544  0.1476    1.7233    1.6100
  91   93 XM_022454 XM_022461  112.1667  421.8333  168.3333  626.6667  0.6663  0.6731 1.6450  1.7085    0.9628    0.9899
  91   94 XM_022454 XM_022459  134.0000  479.0000  189.8333  704.1667  0.7059  0.6802 2.1249  1.7812    1.1929    1.0377
  91   95 XM_022454 XM_022444  137.0000  434.0000  209.1667  738.8333  0.6550  0.5874 1.5495  1.1466    1.3513    1.1150
  91   96 XM_022454 XM_022444  157.3333  442.6667  205.8333  742.1667  0.7644  0.5965    nan  1.1895       nan    1.2815
  91   97 XM_022454 XM_022443  130.6667  458.3333  197.6667  765.3333  0.6610  0.5989 1.5990  1.2014    1.3309    1.1038
  91   98 XM_022454 XM_022446  122.0000  440.0000  175.5000  649.5000  0.6952  0.6774 1.9617  1.7518    1.1198    1.0261
  91   99 XM_022454 XM_022438  137.5000  461.5000  187.1667  664.8333  0.7346  0.6942 2.9162  1.9482    1.4969    1.0583
  91  100 XM_022454 XM_022476  151.0000  518.0000  200.8333  756.1667  0.7519  0.6850    nan  1.8347       nan    1.0976
  91  101 XM_022454 XM_022443  150.1667  552.8333  209.3333  762.6667  0.7174  0.7249 2.3508  2.5470    0.9230    0.9896
  91  102 XM_022454 XM_022448  162.0000  530.0000  203.6667  780.3333  0.7954  0.6792    nan  1.7701       nan    1.1711
  92   93 XM_022447 XM_022461  124.1667  459.8333  181.8333  673.1667  0.6829  0.6831 1.8100  1.8125    0.9986    0.9997
  92   94 XM_022447 XM_022459  140.8333  527.1667  205.6667  757.3333  0.6848  0.6961 1.8316  1.9745    0.9276    0.9837
  92   95 XM_022447 XM_022444  147.3333  446.6667  207.8333  752.1667  0.7089  0.5938 2.1781  1.1769    1.8507    1.1938
  92   96 XM_022447 XM_022444  151.1667  460.8333  209.6667  762.3333  0.7210  0.6045 2.4392  1.2299    1.9832    1.1927
  92   97 XM_022447 XM_022443  132.0000  472.0000  198.5000  785.5000  0.6650  0.6009 1.6330  1.2115    1.3478    1.1067
  92   98 XM_022447 XM_022446  135.1667  487.8333  188.8333  708.1667  0.7158  0.6889 2.3159  1.8803    1.2317    1.0391
  92   99 XM_022447 XM_022438  139.3333  499.6667  200.0000  715.0000  0.6967  0.6988 1.9826  2.0138    0.9845    0.9969
  92  100 XM_022447 XM_022476  159.3333  533.6667  203.6667  774.3333  0.7823  0.6892    nan  1.8843       nan    1.1351
  92  101 XM_022447 XM_022443  145.3333  557.6667  211.0000  782.0000  0.6888  0.7131 1.8792  2.2595    0.8317    0.9659
  92  102 XM_022447 XM_022448  153.0000  552.0000  207.3333  800.6667  0.7379  0.6894 3.0978  1.8871    1.6415    1.0704
  93   94 XM_022461 XM_022459   16.0000   36.0000  283.1667 1042.8333  0.0565  0.0345 0.0587  0.0353    1.6622    1.6368
  93   95 XM_022461 XM_022444  248.0000  757.0000  309.3333 1112.6667  0.8017  0.6803    nan  1.7824       nan    1.1784
  93   96 XM_022461 XM_022444  276.3333  976.6667  391.3333 1426.6667  0.7061  0.6846 2.1292  1.8294    1.1639    1.0315
  93   97 XM_022461 XM_022443  190.0000  630.0000  245.5000  951.5000  0.7739  0.6621    nan  1.6080       nan    1.1689
  93   98 XM_022461 XM_022446  195.6667  683.3333  259.6667  958.3333  0.7535  0.7130    nan  2.2577       nan    1.0568
  93   99 XM_022461 XM_022438  169.1667  577.8333  230.6667  810.3333  0.7334  0.7131 2.8572  2.2585    1.2651    1.0285
  93  100 XM_022461 XM_022476  217.3333  740.6667  280.5000 1036.5000  0.7748  0.7146    nan  2.2897       nan    1.0843
  93  101 XM_022461 XM_022443  307.1667 1025.8333  396.5000 1481.5000  0.7747  0.6924    nan  1.9253       nan    1.1188
  93  102 XM_022461 XM_022448  297.0000 1072.0000  399.0000 1494.0000  0.7444  0.7175 3.6678  2.3550    1.5575    1.0374
  94   95 XM_022459 XM_022444  232.1667  692.8333  292.6667 1045.3333  0.7933  0.6628    nan  1.6138       nan    1.1969
  94   96 XM_022459 XM_022444  209.6667  727.3333  299.6667 1062.3333  0.6997  0.6847 2.0260  1.8303    1.1069    1.0219
  94   97 XM_022459 XM_022443  213.0000  700.0000  268.6667 1039.3333  0.7928  0.6735    nan  1.7122       nan    1.1771
  94   98 XM_022459 XM_022446  202.8333  730.1667  277.1667 1018.8333  0.7318  0.7167 2.7894  2.3352    1.1945    1.0211
  94   99 XM_022459 XM_022438  178.6667  625.3333  250.1667  877.8333  0.7142  0.7124 2.2814  2.2440    1.0167    1.0026
  94  100 XM_022459 XM_022476  239.5000  798.5000  305.0000 1117.0000  0.7852  0.7149    nan  2.2956       nan    1.0985
  94  101 XM_022459 XM_022443  223.3333  785.6667  303.3333 1124.6667  0.7363  0.6986 3.0000  2.0100    1.4926    1.0539
  94  102 XM_022459 XM_022448  226.5000  817.5000  303.8333 1142.1667  0.7455  0.7157 3.8328  2.3147    1.6558    1.0415
  95   96 XM_022444 XM_022444  292.3333  819.6667  388.1667 1345.8333  0.7531  0.6090    nan  1.2537       nan    1.2366
  95   97 XM_022444 XM_022443  228.5000  776.5000  329.1667 1209.8333  0.6942  0.6418 1.9484  1.4522    1.3417    1.0816
  95   98 XM_022444 XM_022446  212.8333  673.1667  281.0000 1012.0000  0.7574  0.6652    nan  1.6347       nan    1.1387
  95   99 XM_022444 XM_022438  187.6667  585.3333  249.6667  845.3333  0.7517  0.6924    nan  1.9253       nan    1.0856
  95  100 XM_022444 XM_022476  224.5000  793.5000  322.0000 1142.0000  0.6972  0.6948 1.9902  1.9573    1.0168    1.0034
  95  101 XM_022444 XM_022443  297.6667 1038.3333  402.1667 1424.8333  0.7402  0.7287 3.2500  2.6724    1.2161    1.0157
  95  102 XM_022444 XM_022448  307.8333 1005.1667  402.1667 1430.8333  0.7654  0.7025    nan  2.0696       nan    1.0896
  96   97 XM_022444 XM_022443  212.6667  674.3333  309.6667 1166.3333  0.6868  0.5782 1.8549  1.1052    1.6784    1.1878
  96   98 XM_022444 XM_022446  213.8333  701.1667  291.3333 1037.6667  0.7340  0.6757 2.8848  1.7341    1.6635    1.0862
  96   99 XM_022444 XM_022438  189.1667  584.8333  253.5000  862.5000  0.7462  0.6781 3.9677  1.7583    2.2566    1.1005
  96  100 XM_022444 XM_022476  231.5000  820.5000  325.6667 1168.3333  0.7108  0.7023 2.2145  2.0661    1.0718    1.0122
  96  101 XM_022444 XM_022443  374.3333 1320.6667  510.5000 1880.5000  0.7333  0.7023 2.8521  2.0663    1.3803    1.0441
  96  102 XM_022444 XM_022448  392.5000 1425.5000  542.8333 2013.1667  0.7231  0.7081 2.4948  2.1634    1.1532    1.0211
  97   98 XM_022443 XM_022446  181.6667  682.3333  254.8333  987.1667  0.7129  0.6912 2.2545  1.9095    1.1807    1.0314
  97   99 XM_022443 XM_022438  171.8333  604.1667  238.6667  889.3333  0.7200  0.6793 2.4135  1.7717    1.3622    1.0598
